userId,movieId,rating,timestamp
13,540,3,882398410
102,809,3,888802768
254,240,1,886476165
234,486,3,892079373
256,932,3,882150508
249,58,5,879572516
305,947,4,886322838
262,15,3,879962366
325,187,3,891478455
184,836,4,889909142
11,428,4,891905032
40,258,3,889041981
313,740,2,891016540
276,1314,3,874796412
101,1051,2,877136891
236,699,4,890116095
207,134,4,875991160
215,82,3,891435995
125,945,5,892836465
120,282,4,889490172
293,461,2,888905519
160,93,5,876767572
298,418,4,884183406
326,444,4,879877413
246,849,1,884923687
278,301,2,891294980
166,288,3,886397510
328,4,3,885047895
70,265,4,884067503
298,465,4,884182806
343,186,4,876407485
205,313,3,888284313
201,461,4,884113924
276,1478,3,889174849
91,264,4,891438583
250,294,1,878089033
68,405,3,876974518
246,99,3,884922657
10,704,3,877892050
97,435,4,884238752
99,118,2,885679237
102,302,3,880680541
70,152,4,884149877
41,31,3,890687473
178,179,2,882828320
6,19,4,883602965
89,246,5,879461219
254,257,3,886471389
94,402,4,891723261
42,404,,881108760
130,566,4,878537558
13,614,4,884538634
286,642,3,877531498
291,410,5,874834481
214,121,4,891543632
246,284,1,884922475
130,413,3,876251127
320,1210,4,884751316
60,810,4,883327201
141,744,5,884584981
288,97,4,886629750
145,750,4,885555884
189,496,5,893265380
130,55,5,875216507
328,431,2,885047822
177,1039,3,880130807
201,281,2,884112352
301,456,3,882074838
136,56,4,882848783
74,15,4,888333542
169,429,3,891359250
1,120,1,875241637
100,302,4,891374528
303,716,2,879467639
216,498,3,880235329
6,476,1,883600175
329,98,4,891656300
230,511,2,880485656
113,321,3,875075887
64,100,4,879365558
13,876,2,881515521
269,771,1,891451754
6,154,3,883602730
327,962,3,887820545
179,345,1,892151565
60,152,4,883328033
222,250,2,877563801
83,252,4,883868598
330,51,5,876546753
125,290,4,892838375
181,286,1,878961173
327,451,4,887819411
161,14,4,891171413
18,82,3,880131236
24,372,4,875323553
200,286,4,884125953
73,202,2,888626577
22,29,1,878888228
96,8,5,884403020
343,1107,3,876406977
297,12,5,875239619
279,1411,3,884556545
110,202,2,886988909
94,257,4,891724178
72,176,2,880037203
102,89,4,888801315
119,684,4,886177338
60,151,5,883326995
295,404,4,879518378
308,447,4,887739056
312,1203,5,891699599
343,55,3,876405129
284,259,2,885329593
276,563,3,874977334
280,736,2,891700341
311,310,4,884363865
18,739,3,880131776
87,209,5,879876488
13,90,3,882141872
58,1097,5,884504973
224,243,2,888082277
279,780,4,875314165
56,568,4,892910797
330,215,5,876547925
7,92,5,891352010
179,315,5,892151202
64,239,3,889740033
297,699,4,875239658
21,424,1,874951293
188,792,2,875075062
91,195,5,891439057
293,194,4,888906045
94,727,5,891722458
274,148,2,878946133
57,282,5,883697223
276,780,3,874792143
216,651,5,880233912
151,241,3,879542645
62,8,5,879373820
197,68,2,891410082
59,385,4,
119,275,5,874774575
118,324,4,875384444
304,298,5,884968415
26,9,4,891386369
312,847,3,891698174
308,965,4,887738387
270,707,5,876954927
297,31,3,881708087
221,100,5,875244125
116,760,3,886309812
119,193,4,874781872
177,300,2,880130434
161,654,3,891171357
303,235,4,879484563
117,174,4,881011393
327,216,3,887818991
327,1098,4,887820828
23,516,4,874787330
181,1051,2,878962586
48,661,5,879434954
76,531,4,875028007
189,129,3,893264378
1,125,3,878542960
312,144,1,891698987
301,410,4,882074460
306,476,3,876504679
38,616,3,892433375
223,298,5,891549570
145,1292,1,875271357
328,528,5,886037457
174,458,4,886433862
303,31,3,879467361
23,83,4,874785926
6,175,4,883601426
173,938,3,877557076
313,239,3,891028873
38,780,4,892434217
184,89,4,889908572
44,155,3,878348947
244,13,4,880604379
13,263,5,881515647
344,479,4,884901093
40,340,2,889041454
141,222,4,884584865
144,286,4,888103370
324,597,4,880575493
222,700,3,881060550
96,484,5,884402860
90,199,5,891384423
1,215,3,876893145
270,379,5,876956232
251,257,3,886272378
246,109,5,884921794
130,90,4,875801920
326,318,5,879875612
9,521,4,886959343
221,32,4,875245223
20,186,3,879669040
37,79,4,880915810
279,871,4,875297410
163,56,4,891220097
84,284,3,883450093
201,676,2,884140927
46,1062,5,883614766
72,82,3,880037242
117,176,5,881012028
269,608,4,891449526
148,214,5,877019882
294,1067,4,877819421
121,174,3,891388063
20,172,3,879669181
59,724,5,888205265
108,125,3,879879864
49,53,4,888067405
294,678,,877818861
240,301,5,885775683
299,602,3,878191995
246,802,1,884923471
13,788,1,882396914
303,1508,1,879544130
207,1283,4,884386260
255,271,4,883215525
195,477,2,885110922
312,557,5,891699599
144,302,3,888103530
102,399,2,888802722
297,515,5,874954353
106,165,5,881450536
291,421,4,875087352
145,552,5,888398747
89,936,5,879461219
85,71,4,879456308
282,271,3,881702919
339,856,5,891034922
135,227,3,879857843
151,91,2,879542796
221,467,4,875245928
286,196,4,877533543
116,195,4,876453626
94,738,2,891723558
144,172,4,888105312
214,208,5,892668153
234,519,5,892078342
244,596,4,880604735
222,739,4,878184924
74,126,3,888333428
45,127,5,881007272
344,306,5,884814359
116,887,3,881246591
181,1362,1,878962200
144,461,4,888106044
189,1099,5,893266074
53,228,3,879442561
2,290,3,888551441
299,739,3,889502865
313,139,3,891030334
274,275,5,878944679
321,521,2,879441201
134,539,4,891732335
269,486,3,891449922
94,655,4,891720862
262,1220,4,879794296
181,1265,1,878961668
109,4,2,880572756
12,96,4,879959583
109,42,1,880572756
90,307,5,891383319
77,498,5,884734016
314,620,3,877887212
48,210,3,879434886
305,1101,4,886323563
198,357,5,884207267
222,293,3,877563353
207,186,4,877879173
158,580,4,880135093
255,551,1,883216672
87,1047,3,879877280
301,9,3,882074291
279,1498,4,891208884
299,343,3,881605700
339,288,3,891036899
13,782,3,885744650
210,722,4,891036021
200,528,4,884128426
193,693,4,889124374
297,678,3,874954093
128,216,5,879967102
311,38,3,884365954
169,879,5,891268653
174,82,1,886515472
13,440,1,882397040
95,378,4,888954699
321,224,3,879439733
180,83,5,877128388
150,127,5,878746889
332,233,4,888360370
102,83,3,888803487
263,678,2,891297766
128,97,3,879968125
239,288,2,889178513
275,202,3,875155167
311,471,4,884963254
267,145,4,878972903
253,210,4,891628598
250,64,5,878090153
284,339,3,885329671
327,849,2,887822530
11,90,2,891905298
222,93,2,883815577
299,26,4,878192601
276,748,3,883822507
274,496,5,878946473
252,129,4,891456876
244,1225,2,880606818
75,820,3,884050979
194,52,4,879525876
328,627,3,885048365
201,955,3,884114895
253,198,5,891628392
221,39,4,875245798
334,317,3,891546000
271,414,4,885849470
158,525,5,880133288
64,705,5,879365558
294,24,4,877819761
28,480,5,881957002
269,959,5,891457067
299,270,4,878052375
151,655,4,879542645
177,87,4,880130931
269,15,2,891446348
279,740,3,875736276
332,673,5,888360307
269,483,4,891448800
91,682,2,891438184
246,17,2,884922658
290,418,3,880474293
9,487,5,886960056
217,797,4,889070011
234,14,3,891227730
292,1050,4,881105778
65,1129,4,879217258
222,231,2,878182005
299,32,3,877881169
279,685,3,884982881
15,620,4,879456204
68,178,5,876974755
293,210,3,888905665
43,931,1,884029742
344,278,3,884900454
56,368,3,892911589
339,30,3,891032765
144,518,3,888106182
125,734,3,892838977
12,735,5,879960826
269,484,3,891448895
90,179,5,891385389
185,237,4,883526268
243,275,3,879987084
269,1091,2,891451705
11,429,5,891904335
13,88,4,882141485
120,25,5,889490370
198,402,3,884209147
165,304,3,879525672
138,98,5,879024043
94,561,3,891722882
293,188,3,888906288
39,258,4,891400280
159,237,3,880485766
344,39,3,884901290
69,1017,5,882126156
230,673,3,880485573
160,124,4,876767360
44,228,5,883613334
298,1142,4,884183572
345,1160,3,884994606
94,133,4,885882685
121,122,2,891390501
325,109,2,891478528
160,1019,5,876857977
205,333,4,888284618
343,44,3,876406640
321,1028,2,879441064
102,986,1,888802319
268,123,3,875742794
19,153,4,885412840
125,511,5,879454699
332,1188,5,888098374
90,132,5,891384673
16,657,5,877723882
316,50,1,880853654
272,11,4,879455143
85,380,4,882995704
279,1118,3,875310631
269,761,,891451374
75,696,4,884050979
249,469,4,879641285
311,671,3,884365954
58,222,4,884304656
254,99,3,
308,632,3,887738057
125,1272,1,879454892
49,40,1,888069222
83,1101,2,880308256
16,294,4,877717116
94,214,5,891725332
295,624,5,879518654
152,866,5,880149224
128,227,2,879968946
119,235,5,874774956
122,1268,2,879270711
276,561,2,874792745
251,109,4,886272547
7,90,3,891352984
184,275,5,889913687
262,628,2,879962366
279,13,3,875249210
181,764,1,878962866
21,56,5,874951658
298,660,3,884182838
98,321,3,880498519
145,949,4,875272652
164,458,4,889402050
232,64,4,888549441
184,126,3,889907971
269,209,4,891448895
26,100,5,891386368
57,1093,3,883697352
117,338,3,886019636
297,97,5,875239871
276,969,4,874792839
119,1263,3,886177338
345,722,3,884993783
318,72,4,884498540
246,410,1,884923175
158,809,3,880134675
178,651,4,882826915
254,625,3,886473808
21,106,2,874951447
225,136,5,879540707
41,486,4,890687305
234,191,4,892334765
78,289,4,879633567
90,9,4,891385787
313,415,2,891030367
180,716,1,877128119
344,462,2,884901156
268,810,2,875744388
195,227,3,888737346
72,603,4,880037417
31,135,4,881548030
303,1267,3,879484327
64,731,3,889739648
62,89,5,879374640
151,662,4,879525054
189,1372,4,893264429
213,79,5,878956263
219,13,1,889452455
345,708,3,884992786
244,712,3,880607925
220,288,5,881197887
1,6,5,887431973
239,923,5,889179033
290,202,4,880474590
194,523,5,879521596
200,831,4,891825565
346,213,3,874948173
267,214,4,878972342
100,340,3,891374707
42,521,2,881107989
214,45,4,891543952
264,320,4,886122261
145,1102,1,888398162
10,22,5,877888812
299,71,3,878192238
313,608,4,891017585
209,242,4,883589606
221,92,4,875245989
293,646,3,888906244
184,1012,3,889907448
70,260,2,884065247
90,30,5,891385843
144,1169,4,888106044
1,104,1,875241619
21,288,3,874950932
6,523,5,883601528
248,181,4,884535374
168,409,4,884287846
234,878,,892336477
44,238,4,878347598
296,1073,5,884197330
296,96,5,884197287
206,288,5,888179565
76,100,5,875028391
327,50,3,887745574
308,811,4,887739212
338,168,3,879438225
125,238,3,892838322
299,1074,3,889502786
85,203,5,879455402
77,431,5,884733695
18,367,4,880130802
293,572,2,888907931
286,228,3,889651576
246,568,4,884922451
174,902,3,890168363
268,163,2,875743656
291,555,1,874868629
151,478,5,879524471
269,63,1,891450857
11,97,4,891904300
83,748,2,886534501
83,125,5,
145,717,3,888398702
56,426,4,892683303
339,435,4,891032189
35,242,2,875459166
18,462,3,880130065
194,708,3,879528106
14,514,4,879119579
345,651,4,884992493
279,415,3,875314313
12,471,5,879959670
126,332,2,887853735
16,22,5,877721071
116,758,1,876452980
220,325,1,881198435
151,328,3,879523838
280,11,5,891700570
10,155,4,877889186
73,1149,4,888626299
180,213,5,877128388
13,831,3,882398385
181,1291,1,878963167
92,132,3,875812211
345,202,3,884992218
269,482,3,891448823
59,241,4,888205574
322,508,4,887314073
18,25,3,880131591
343,135,5,876404568
62,856,4,879374866
144,528,4,888105846
24,662,,875323440
108,282,3,879880055
95,518,4,888954076
276,383,2,877934828
187,427,5,879465597
13,315,5,884538466
332,98,5,
12,172,4,879959088
347,22,5,881654005
201,8,3,884141438
90,855,5,891383752
193,1132,3,889127660
99,203,4,885680723
122,708,5,879270605
15,742,2,879456049
222,1239,2,881060762
57,56,3,883698646
332,595,4,887938574
6,498,4,883601053
339,58,3,891032379
268,154,4,875743563
102,202,4,892991269
213,474,2,878955635
73,196,4,888626177
283,70,4,879298206
122,212,5,879270567
201,454,2,884111830
298,652,3,884183099
7,10,4,891352864
314,29,5,877889234
130,1277,4,876250897
201,275,4,884113634
304,681,2,884967167
130,748,4,874953526
118,176,5,875384793
182,237,3,885613067
13,794,4,882399615
242,934,5,879741196
69,1134,5,882072998
77,153,5,884732685
151,196,4,879542670
279,202,4,875307587
233,958,5,875508372
284,682,3,885329322
181,301,2,878961303
286,419,5,889651990
327,14,4,887744167
256,195,5,882164406
331,1100,2,877196634
102,186,4,888803487
119,338,1,892565167
234,316,4,891033851
295,378,4,879518233
14,100,5,876965165
184,1006,3,889910078
216,721,4,880245213
130,148,4,876251127
130,229,4,875802173
158,100,5,880132401
222,972,2,881059758
122,792,3,879270459
59,14,5,888203234
31,705,5,881548110
254,501,3,886476281
